page,match,home,away,match_start,market,market_type,line,selection,odds
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Czechia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,26
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,151
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,56
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,31
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,15
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,6.5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,7.25
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,5.35
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,3.15
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,4
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,4
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,3.5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,10
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,26
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,16
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,31
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,51
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,18
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,6.75
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,8.5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,4.85
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,3.7
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,10.5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,6.75
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,10.5
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,31
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Group Stage Total Goals ,[team] Group Stage Total Goals ,4.5,Over,1.96
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Mexico Group Stage Total Goals ,[team] Group Stage Total Goals ,4.5,Under,1.85
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Over,2
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Africa Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Under,1.82
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,2.25
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,South Korea Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,1.65
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Czechia Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,2.15
group_specials,Group A Specials,,,2026-07-19T19:00:00+00:00,Czechia Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,1.71
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Winner Group B,Winner Group B,0,Switzerland,1.8
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Winner Group B,Winner Group B,0,Bosnia & Herzegovina,6
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Winner Group B,Winner Group B,0,Qatar,36
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Winner Group B,Winner Group B,0,Canada,3.05
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Bosnia & Herzegovina, 2nd Canada, 3rd Qatar, 4th Switzerland",36
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Bosnia & Herzegovina, 2nd Qatar, 3rd Canada, 4th Switzerland",51
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Bosnia & Herzegovina, 2nd Qatar, 3rd Switzerland, 4th Canada",36
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Bosnia & Herzegovina, 2nd Switzerland, 3rd Canada, 4th Qatar",7
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Bosnia & Herzegovina, 2nd Switzerland, 3rd Qatar, 4th Canada",19
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Canada, 2nd Bosnia & Herzegovina, 3rd Qatar, 4th Switzerland",36
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Canada, 2nd Bosnia & Herzegovina, 3rd Switzerland, 4th Qatar",9
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Canada, 2nd Qatar, 3rd Bosnia & Herzegovina, 4th Switzerland",46
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Canada, 2nd Qatar, 3rd Switzerland, 4th Bosnia & Herzegovina",31
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Qatar, 2nd Bosnia & Herzegovina, 3rd Canada, 4th Switzerland",61
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Qatar, 2nd Bosnia & Herzegovina, 3rd Switzerland , 4th Canada",41
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Qatar, 2nd Canada, 3rd Bosnia & Herzegovina, 4th Switzerland",56
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Qatar, 2nd Canada, 3rd Switzerland , 4th Bosnia & Herzegovina",41
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Qatar, 2nd Switzerland , 3rd Bosnia & Herzegovina, 4th Canada",31
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Qatar, 2nd Switzerland , 3rd Canada, 4th Bosnia & Herzegovina",31
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Switzerland , 2nd Bosnia & Herzegovina, 3rd Canada, 4th Qatar",6
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Switzerland , 2nd Bosnia & Herzegovina, 3rd Qatar , 4th Canada",16
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Switzerland , 2nd Canada , 3rd Bosnia & Herzegovina , 4th Qatar",4.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Switzerland , 2nd Canada, 3rd Qatar, 4th Bosnia & Herzegovina",10
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Switzerland , 2nd Qatar, 3rd Canada, 4th Bosnia & Herzegovina",21
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Switzerland , 2nd Qatar, 3rd Bosnia & Herzegovina, 4th Canada",21
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Bosnia & Herzegovin, 2nd Canada, 3rd Switzerland, 4th Qatar",9
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Canada, 2nd Switzerland, 3rd Bosnia & Herzegovina, 4th Qatar",6.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order ,Group Exact Order,0,"1st Canada, 2nd Switzerland, 3rd Qatar, 4th Bosnia & Herzegovina",17
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,16
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,6.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,8.25
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,4
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,3.8
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,13
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,6.55
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,14
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,51
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,51
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,15
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,15
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,7
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,3.75
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,8
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,4.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,5.65
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,12
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,3.65
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,3
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,8.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,4.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,6.75
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,35
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,26
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,81
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,151
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,201
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,71
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,31
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,16
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,6.6
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,8
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,4.85
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,3.05
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,3.85
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,1.47
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Canada Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,2.5
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Group Stage Total Goals ,[team] Group Stage Total Goals ,1.5,Over,1.55
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Qatar Group Stage Total Goals ,[team] Group Stage Total Goals ,1.5,Under,2.45
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Group Stage Total Goals ,[team] Group Stage Total Goals ,4.5,Over,1.57
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Switzerland Group Stage Total Goals ,[team] Group Stage Total Goals ,4.5,Under,2.43
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Over,1.68
group_specials,Group B Specials,,,2026-07-19T19:00:00+00:00,Bosnia & Herzegovina Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Under,2.2
group_specials,Group C Specials,,,2026-07-19T19:00:00+00:00,Winner Group C,Winner Group C,0,Scotland,11
group_specials,Group C Specials,,,2026-07-19T19:00:00+00:00,Winner Group C,Winner Group C,0,Brazil,1.26
group_specials,Group C Specials,,,2026-07-19T19:00:00+00:00,Winner Group C,Winner Group C,0,Morocco,5.25
